你喜欢我么,"a、你有点自恋哈
b、我发誓，喜不喜欢你，我也不清楚。但有可能哦，你要加油啦"
你喜欢我什么,"a、我喜欢你喜欢我
b、我喜欢你够湿润——不，够珠圆玉润
c、我喜欢你的心——还有胸
d、乖巧可爱会撒娇，体贴入微会做饭
e、我喜欢你喜欢我的样子，对我柔情似水，千娇百媚，让我油然而生一种，架起肩膀保护你的欲望
f、我喜欢你胸前傲然挺立的风景，比较钟厚嘴唇，这个会让我比较没有抵抗力
g、我喜欢你的。。。。鞋子，款式还不错，我表弟也有一双
h、我喜欢我们在一起的感觉，有一种家的味道
i、你有一双性感的眼睛"
你喜欢我什么，你什么时候喜欢我的,"a、你要是一天到晚被异性盯着放电，你也会受不了喜欢她的
b、喜欢你不要这么自以为是
c、我什么时候说过喜欢你了
d、我喜欢你的。。。。鞋子，款式还不错，我表弟也有一双"
你喜欢我什么？你爱我的什么,"a、我喜欢你会游泳，我不会，我妈哪天掉海里，救她的事就全指望在你身上了
b、我喜欢你的声音，就和张柏芝的一模一样，每次把眼睛闭上，我都会把你误会成为她"
你喜欢我吗,"a、喜欢一部分，别那么勉强，保留一点，要不你会骄傲
b、我喜欢你喜欢我的样子
c、我觉得你不错，具体看你表现咯
d、只能说是有好感，喜欢这事还要慢慢深入了解。再说你都这么主动问了，我们会有故事的
e、喜不喜欢得看眼缘和感觉咯，跟你聊天感觉你挺真实的，就不知你温柔不
f、喜欢这种事是循序渐进的习惯，哪有这么快，我重来就不对别人轻易说喜欢
g、我喜欢我自己，但是我现在想让你做我的情敌
h、我喜欢你喜欢我的样子，（我喜欢你的那件外套）
i、我愿意做你的小火车永不出轨，你愿不愿意做我们美人鱼永不劈腿呢（框架引领）"
你喜欢我吗？你爱我吗？你跟我一起只不过是想跟我xxoo而以,"a、xxoo也是喜欢的一部分
b、别扯淡了，爱都没做过还谈什么爱
c、是的，所以要先xxoo看看情况"
你喜欢我吗？你跟我一起只不过是想跟我xxoo而以,我喜欢你，所以我要现在要了你，让你成为我的女人。我不要了你，没办法做到像女朋友一样和你相处
你喜欢我哪点,"a、喜欢你的 g 点
b、喜欢你让我更爽点
c、你觉得你哪一点会比较吸引我
d、喜欢你离我远点（然后顺手抱住妹纸）"
你喜欢我哪里,你觉得我会喜欢你哪些优点
你喜欢我嘛,"a、不喜欢你的话，你以为自己怎么会亲得到我的
b、喜欢你不要问这种白痴问题了
c、谈不上喜欢。。。但是很爱
d、来，亲我一口就告诉你"
你喜欢汪峰的歌,"a、一个人陌生的城市，走在大街上，繁华的霓虹，冬天了，我是分外的孤独。我喜欢一首歌，北京，我走过这里的街道，心久久不能平静
b、在这里我看着人形形色色的走过，陌生的背后，有人在笑，有人累死面无表情的那种麻木，有段时间我很喜欢一首歌（北京北京），当这首歌出来的时候，那天晚上，我听着 qq 音乐，虽然他音质的码率只要128码，当前奏的电子音乐响起时，他把我拉回到漂泊、不安、也寻求稳定的那段意境之中"
你喜欢男的,嗯，但目前没有一个男的我看的中，所以，占时喜欢的都是女的
你喜欢看a*片吗,"a、你在测试我是不是一个正常男人？
b、我这么一本正经，道貌岸然的善良的好人怎么会看那种片呢。苍井空，武藤兰，小泽玛利亚我一个都不认识
c、跟心爱的人一起看a片，是见很浪漫的事情~我想如果等我老了，跟老伴回忆起来，肯定很甜蜜"
你喜欢约,我是找有缘人、不约炮，但是有过有感觉的话、还是可以做一做的，人生处处充满了惊喜，为什么要浪费这些美好的时光
你喜欢限制女朋友的私生活吗,哈哈，还不是我女朋友，你就担心这个了
你喜欢，但是我不喜欢啊,"a、你喜欢我就可以了，其他夫唱妇随
b、你总是这样故意唱反调来显示独特个性么
c、那就对了，我喜欢的连你也喜欢不是显得我品味差么"
你喜欢，，，（男星）,你准备给我抢吗，情敌
你喝多了,你这样说:我配合一下你，怎么办、我醉了
你喝多了吧,靠近点，看看我有没有脸红
你喝酒是喝不我赢的,"a、恩，看身材就看得出来
b、我哪能跟你比，你是专业冲酒水的小蜜蜂啊
c、那我们可以比谁先呕吐"
你嘴好甜,甜的，你亲过吗
你嘴巴好油哦,"a、乱讲，今天早上吃的馒头呢，哪来的油
b、你嘴巴好干哦，我用油嘴吧免费帮你润润吧
c、恩，昨天误喝了一口印度神油，到现在舌头还弯不下来"
你嘴巴好甜,"a、说得好像你尝过一样（害羞）
b、这都被你发现了，不错不错"
你回信息速度好慢,回复慢是因为我在乎你，所以会思考得久些，对别人我一般很快地回复一个“哦”，对你就不一样，我会回复“哦，原来是这样”
你回去晚了，你爸爸妈妈不说吗,"a、不说，ta们都直接动手
b、你说得对，我今晚还是不回家了，去你家避避吧
c、说啊，一般都说你怎么这么早就回来了"
你回复好慢,对你嘛，比较细心，总要仔细斟酌
你在上学么,恩，这个问题挺有意思。。。我阿17岁的时候装修过家里的房子，大学2年级的时候跟人合伙开了个小店，那时候我有栋大房子，每天开着车工作，后来发生了交通意外，不得不把小店关了，而我的合作人患上了癌症，我只好回到学校，并且跟父母住到一起，但是过了一年他们又赶我出来了幸运的是我得姑姑姑父让我跟他们住一起，我交了很多新朋友，姑父有个20年的朋友，做外贸的生意，买卖电脑，然后给了我分经理的工作干。慢慢地我有了些积蓄了，但我还在跟一个朋友谈自己出去做生意的事情，我不希望总是这样给别人打工，帮人家挣钱
你在乎付出和回报成比例不,不在乎，就像我对你付出n个蝌蚪，你却只回报我一两个小孩这样
你在吃我醋吧,我不爱吃醋，只爱吃豆腐
你在和别人聊天是吗,对，一个很可爱的姑娘（她还问我是不是在和别人聊天）
你在哪上班,"a、地球，专门保卫地球和平，干掉各种怪兽，你就是我下一个目标
b、整形医院，专门负责寻找广告女郎。。。或者潜在客户
c、明星事务所，专门负责发掘街上有气质的美女"
你在哪找到我号码的,月老给我指引
你在哪里,"a、在香港玩
b、我也想在的夜色阑珊中、有你的陪伴、让月光洒在你的身上、直到慢慢苏醒
c、我在你心里、最好的回答
d、我在美丽的南山区、这边有个海上世界、适合我们第一次相见"
你在哪里住,我们刚认识，你就想去我家么，我不告诉你
你在哪，很想会会你这男神呢,我在深圳，你在哪
你在哪，离我两公里,我跟你只相隔2公里，一脚油门就到
你在嗨什么,"a、以你听完笑话的反应来看，我就是跟你讲估计你也听不懂
b、在嗨摇头丸，给你来一颗
c、看到比我迟钝的人禁不住心情嗨起来"
你在夸你吗,这个理由可以吗/::$/::$
你在学pua,你会拒绝一个热爱学习的人吗
你在家,我家有一瓶红酒还有一只小狗，如果你不是坏人的话我们可以一起喝酒看电影
你在家好好把握，有合适的女孩子就要下手,我对另一半是有要求的，要找真正合拍的人
你在家里的工作是普通工人吧,"a、一点也不普通，我的工种都是专门找富婆求包养的
b、算不上哦，我充其量只能算是整个国家里一颗螺丝钉罢了"
你在干什么,描述下自己的状态或者正在做的事情，注意要描述自己做的是高价值的事情，比如开会等等
你在干什么？[你在干嘛],描述下自己的状态或者正在做的事情，注意要描述自己做的是高价值的事情，比如开会等等
你在干嘛,"a、今天要崩溃了
b、在做一件事情
c、在等着你约我"
你在干嘛呢,"a、在看中国好声音
b、我在吃烧烤[发一张烧烤的图过去]
c、搬砖，你呢"
你在忙碌,嗯快来给我按摩一下肩膀
你在思考什么问题,中国女人和外国女人的区别
你在我眼里就是一个废物,"a、你喜欢垃圾桶和废物这种奇怪的角色扮演么
b、你在我眼里就是一个废品站，各种废物都去你那卸货哦
c、彼此彼此，但我们还是有区别的，我是可回收的，你是不可回收的"
你在打击我,你的抗击打能力只有这么点吗，还得再练练
你在找什么,一只船孤独的航行在海上，它既不寻求幸福，也不逃避幸福，它只是向前航行，底下是沉静碧蓝的大海，而头顶是金色的太阳
你在敷衍我,"a、你的眼睛肿了，需要敷一下
b、我哪会敷衍你呀，一边玩去，乖
c、敷衍你是因为爱你，你看对别人我连敷衍懒得去做
d、有眼力，我对你刮目相看了"
你在深圳待过,想到以前在深圳打拼的日子，每天勾心戴月的挺累，的但特别充实
你在爪子,描述下自己的状态或者正在做的事情，注意要描述自己做的是高价值的事情，比如开会等等
你在爪子//你在干什么,描述下自己的状态或者正在做的事情，注意要描述自己做的是高价值的事情，比如开会等等
你在看啥,嘿，看！那边有个美女也！衣服也挺不错！我们合伙去抢劫她吧，我把她衣服拔了，衣服归你人归我，你觉得怎么样
你在看美女么,不是，我在看帅哥
你在这样，我就要生气了,"a、你怎么知道我最喜欢看你生气时的样子，很可爱
b、你生气也没有用，你越气我越兴奋
c、社会学家说过，如果这个时候相信了女人的话罢手，那她们将更生气"
你在隐藏什么,书上说人有三样东西无法掩盖，咳嗽、贫穷和爱，越想隐藏却欲盖弥彰
你在骗我吗,你经常被男人骗的吗？可怜的孩子
你坏,（先发一张壁咚的图片）你有权利选择一款我坏的姿势
你多大,"a、18cm
b、已过18禁，可以放心使用
c、美女，年龄有那么重要吗？我们不是在相亲呢
d、要想知道帅哥的年龄得先自报家门才算礼貌的
e、二十三，十八cm"
你多大了,"a、我产生日期1986
b、我都不好意思说:你都这样问，16厘米
c、你好色啊，问人家这么私人的问题
d、女孩子家说话怎么这么粗鲁，什么大不大的，又不是问尺寸，问年龄应该说----您贵庚啊
e、我比你大两岁。对了，你多大了
f、你想了解我的生辰八字跟你合不合吗"
你多大了，别跟个小孩一样好不好,"a、你见过腿毛（什么毛都行）这么长的小孩吗
b、我从不会随便告诉女孩子我多大，但可以拿个尺子来量下
c、跟哪个小孩一样？我们的"
你多大年龄了,我比你大两岁。对了，你多大了
你多少岁了,我比你大两岁。对了，你多大了
你多虑了,"a、我是考虑事情比较周全的人
b、未雨绸缪是应该的"
你多重,放心，我不会全部压在你身上的（害羞）
你多高,"a、我170，很庆幸我少的那几厘米长在了该长的地方
b、身高这个东西不重要，谁跳起来还没有3米多
c、我就知道你只对我的身体感兴趣
d、身高这个东西不重要，谁跳起来还没有3米多/偷笑（对于矮兄弟们的专用话术）"
你多高/你身高是,"a、我就知道你只对我的身体感兴趣
b、身高这个东西不重要，谁跳起来还没有3米多"
你多高呀,175，男神最标准的身高，你多高
你够专一吗,我不是流氓，但我绝对是专一的色狼
你够猥琐了,"a、哪里哪里，这是你言传身教的功劳
b、对你这种厚度的脸皮，我猥琐的程度还远远不够"
你大不大,你来试试就知道了（害羞）
你大学挂过科没,幸好我是幼儿园毕业
你大爷,"a、你妹的
b、叫哥哥就好，不用叫大爷
c、嗯，你大爷还是你大爷，只是你大妈有点调皮了"
你太不会说话，太不会聊天，都懒得理你了,"a、你没预付我陪聊费，当然就是这个结果
b、你觉得自己很会说话和陪聊的话可以去声讯台兼职赚外快的
c、谢谢你让我清静"
你太以自我为中心了,"a、你玩过旋转木马吗，只要能看到你开心地坐在马背上，我愿意做中心的那根默默无闻的柱子
b、你说得对，我得改改，明天起以盐浴中心为目标吧
c、你希望我以你为中心嘛？给我按个摩，我考虑一下"
你太优秀了,把我搞定了你肯定是最优秀的没有之一
你太优秀了，我觉得你可以找到很好的,不要用这样的话来敷衍我、说我优秀
你太会撩妹啦，骗了不少女人吧,"就骗了你一个，你太幸运啦/:,@P"
你太坏了,做人不能忘本，回想下你是如何被生产出来的，你就会觉得我们的话题很有爱了
你太大男子主义了,成熟男人的魅力散发于无形，不好意思震慑到你了
你太好玩了,"a、好玩？我就这么被你玩弄了
b、如果还满意的话，请付我陪玩费吧
c、还有更好玩的哦，到我家去一起玩吧"
你太小,"a、以年龄来衡量一个男人心里成熟度，只能说你肤浅
b、以年龄来衡量一个男人心里成熟度，只能说你肤浅（还没一个人见到我后说我小的）
c、我可以成熟，也可以放荡，就看对谁了
d、还没一个人见到我后说我小的"
你太小看我了,"a、小看你了？莫非你吹拉弹唱，样样都会
b、平时小看你一点，关键时刻你才能给我制造惊喜嘛
c、没小看呀，你应该穿 b 罩杯的吧，难道是 c 吗"
你太帅,小声点，别让其他姑娘听见了
你太幽默了,这就幽默啦，以后和我在一起不得笑死了
你太急了,阿弥陀佛，我还是该佛系一点好
你太慢了,"a、你这么着急，以后别想吃我豆腐，心急吃不了热豆腐呀
b、女人都喜欢男人快点的吗？但太快会容易忍不住速射的
c、知道什么叫欲速则不达吗"
你太抠了吧,你是喜欢持家的男人，还是对外面女人都很大方的男人
你太暴力,爱，就要轰轰烈烈嘛
你太有才了,"a、一身的才华横溢，只为和你邂逅在红唇滚滚之中
b、你不要套路我，这样我会觉得你只想得到我，而不是欣赏我的才华横溢
c、你还忽略了一个幽默风趣才华横溢的帅哥
d、饱读诗书三千卷，只为遇见似水柔情的你
e、你不要老夸我，不然我会觉得你想得到我
f、原以为你看中的是我的颜值，没想到你只忠于我的才华"
你太极端了,优秀的人，一般都不走寻常路
你太污了（坏）,你别怪我，毕竟你的样子，是我喜欢的类型，更是我想上的类型，我这人直接、勇敢，不喜欢拐弯抹角
你太污了（坏）你太骚了,在紧的绷b裤，也挡不住我晨勃时刻一腔热血
你太浪漫了,那是因为有你、就像花儿有了蝴蝶
你太瘦了,我的身材穿衣服真好看，你看过韩剧么，人家帅哥都是我这样的，这就叫资本
你太直了,难道你希望我是弯的
你太着急小心掉沟里,阴沟还是乳沟？（骚聊）
你太矮了,"a、我很庆幸我少的那几厘米长在了该长的地方
b、高一点，都看不上你了"
你太笨了,还不是为了彰显你的水平
你太老实了,谢谢夸奖！不过该动手时，我还是会动手的（坏笑）
你太胖了,"a、哪里会胖，我尿尿都还看得见自己小鸡鸡呢
b、希望你不要为了我而去增肥
c、我是在帮你省买枕头的钱
d、你懂个啥啊，这哪叫胖这叫壮知道嘛，男人不壮点街上的小流氓都打不过
e、爷就是这样，彪悍的人生不需要解释，足够压倒一切"
你太能贫了,"a、其实我这些年来陆陆续续存了一点钱，就是不想人家说我贫，你伤到我了
b、我先喝口水，换你来
c、你怎么知道我穷
d、这点考验都受不了，将来怎么做我女朋友"
你太能贫了，我受不了,"a、那后面怎么迎接更加激烈的暴风雨啊（坏笑）
b、那我不说了，换你来，让我享受一下"
你太色了,有句话说得好，男人有多好色，取决于女人有多大魅力
你太远了我不想来,远的不是地狱的距离，而是心与心（关系升级）
你太逗比了吧,只是不想让我们的聊天无聊乏味，喜欢吗
你太逗逼了吧,只是不想让我们的聊天无聊乏味，喜欢吗？（框架引领）
你太骚了,"a、所以说我跟你不一样嘛，我是骚在明处，级别比较高的像你就骚得很内在了
b、闻自己:不对啊，刚洗了澡出来的呢，不信你闻
c、再紧绷的内裤，也挡不住我晨勃时刻一腔热血
d、真的有这个潜质么，以后要是红了给你签名"
你失恋了,"a、雨在情人节的前一天，正好失恋，在大街上很多人擦肩而过，有女性瞄了我
b、，我不到是因为什么，可能是因为我面无表情的那种失落，沮丧，他们在好奇的看着我，那一夜，有车、有人、我到了要去的地方，喝了点酒，你有过这样的时候"
你套路我,套路是我为你修得高速路难道你喜欢走乡间小路吗
你套路打得好深,"要不要叫救护车/:,@P"
你套路深,"a、这么走心得一句话怎么能被你理解成套路
b、全身瘙痒骨头迷，色字头上一把刀，你这种女生，我不喜欢套路
c、没有套路的人生就像没有高跟鞋的小短裙，少了点湿润和趣味"
你套路深啊,大概一个女人走过最长的路就是我的套路，但陪我一辈子的可能是一个善良美丽而且走心的女孩
你女朋友会吃醋的,"a、你太低估她了，她会砍人的，但我决定为了你不怕死一回
b、你这么爱吃醋吗
c、那你赶紧给我吃点豆腐，再揩点油，我去找她就点醋，做个香醋油豆腐
d、专心点，别老想着别的女人"
你女朋友呢,至今还没有让我起色心的女人
你女朋友呢/你老婆呢,"a、你说哪一个
b、前任不知道，下任在问我问题
c、干嘛？打算毒死她然后嫁给我吗"
你女朋友呢？在哪？不是骗我的吧,"a、在我面前啊
b、我将女朋友放在我心里
c、骗你干嘛？你又卖不了几个钱"
你女朋友在家等你呢,"a、你干嘛不说孩子在家等我回去喂奶
b、她多等一下没关系
c、好啦好啦，狗粮我给她备齐的，你不要吃醋
d、如果你做了我女朋友，会在家等我吗"
你好,"a、不用这么严肃，我很随和幽默的
b、你的眼睛挺大的挺好看，像我以前养过的一条金鱼
c、小可爱，你的男神上线了，回复“我爱你”可聊天
d、相逢是缘，相遇是诗
e、茫茫人海中，你我偶遇，难道不是上天注定的缘分吗
f、我不好（害羞的表情）
g、有你的问候我更好"
你好/嗨/hello,这么客气，太见外了
你好6啊！还警察查房,嗯嗯，请出示身份证件配合调查
你好丑喔,"a、不看脸的时候很帅！
b、你眼睛长包皮了吗
c、这就叫丑了？那你照完镜子应该会有更惊喜的发现"
你好会哄女孩子开心哈,你真幸福，像我这样帅气又幽默的男票已经不多了，哈哈
你好会夸人,夸得不好，请多担待
你好会弄啊,"a、你想学呀？我免费教你好了
b、恩，因为现在富婆的要求都很高，所以不得不把技术练好些
c、要分对象的哦，因为你让我很有感觉呢
d、那当然，我每天都买块猪肉来练习的"
你好会撩妹呀,撩妹的套路是学的，喜欢你是真心的
你好伟大,向雨伞学习，不为别人遮风挡雨，谁会把你举在头顶
你好傻,"a、不傻怎么被你骗到手，哼
b、是啊关了灯洞都找不到"
你好像对很多事情都没多大兴趣哦，是不是缺乏与人的交流沟通,"a、就是以前与人沟通太多了，我逐渐对这种虚伪的生物失去了兴趣
b、恩，现在习惯每天晚上到梦里与睡神沟通
c、那我们开个房去试着沟通下"
你好像廋了哦,你好像也胖了
你好像很内向啊,"a、我对九分以上的mm很外向的
b、是啊，我是个低调、内向、善良的好孩子。妈妈告诉我不能跟坏女人玩
c、那你喜不喜欢内向的类型呢？
d、那证明你还不太了解我"
你好像很内向啊”,"a、我对九分以上的 mm 很外向的
b、是啊，我是个低调、内向、善良的好孩子。妈妈告诉我不能跟坏女人玩
c、那你喜不喜欢内向的类型呢
d、那证明你还不太了解我"
你好像还是感情专家？有个痴心男送我回来一如既往被我抛弃了,那你喜欢什么样的男人
你好厉害,"a、不要这么虚的赞美，我只要一个礼貌性的么么哒
b、你一夸我，我就害怕（害怕你夸得不够到位）
c、你一夸我，我就担心（妹子反问为什么？:担心你夸得不够好/:,@P）
d、你也许认为我应该是智慧和可爱并存的人，很抱歉，居然给你蒙对了
e、我这一辈子就两件事不会。这不会，那不会
f、本无意与众不同，怎奈何品味出众"
你好可爱,那抓紧时间过来摸一摸，但只能摸一下，我怕你会习惯
你好吝啬（已经是女朋友了）,我不吝啬怎么显出你大方
你好啊,小姐姐，你好礼貌，我们都要好好的
你好啊帅哥,别太客气，帅哥前面其实还可以加一个大字
你好地球人,你好！火星姑娘
你好坏,"a、我对你很坏、而且要坏一辈子、而不是一个晚上
b、要尽力感受我的阳光，为什么不把我往好处想
c、这样才能和你的善良互补
d、我不坏，你能那么爱我？只对你一个
e、不是，别把我想的那么坏，如果我很坏的话那你得多坏啊
f、被误会没有关系，我有做坏人的勇气"
你好坏啊,这样才能和你的善良互补啊
你好坏老是骗我（污）,我没有说谎，我只是扭曲事实使之符合矛盾的实际情况
你好坏（好污）,"a、流氓，是一种气质；老流氓，是一种信仰
b、没有很好的性格，至少真实"
你好坏（污）,我宁愿冒着被你拉黑的危险去表示我的真实内心，也不愿平淡违心的让你成为我生命中的过客，原谅我得直白，因为向往自由的人拥有一颗勇敢的心
你好多要求啊/你要求好多啊,"a、/笑/笑/笑
b、三个“偷笑表情”
c、哪有，我才说了十分之一"
你好好休息再见,再见是为了更好的遇见
你好好珍惜我,珍惜是相互的，你珍惜我我肯定也会珍惜你的
你好小,已经过了18禁的年龄，可放心使用
你好小啊小弟弟,你除了咪咪比我大还有哪里大，别一张嘴就说你比我小
你好小气,太斤斤计较的人，适合买菜，不适合谈恋爱
你好小（小屁孩）,已经过了18禁的年龄了
你好帅,"a、帅到没朋友，不开心
b、恩，你视力不错
c、想找我借钱啊
d、这句话我已经听腻了，可以换一句新鲜点的评价吗
e、不行，我还要努力学习，不想被别人说是靠脸吃饭
f、哈哈感觉你就像个花痴
g、没想到我这么低调还是被你发现我的帅了"
你好幼稚,"a、喜欢你才对你幼稚，不喜欢你分分钟成熟过你爹
b、成熟与不成熟，只和男人的性格经历与心理年龄相关，和身体年龄无关，最好的体现就是能控制自己的情绪，顾及女性的感受。就像我呵护你一样，现在感觉我是不是熟透了
c、男人成熟的晚，你不知道吗，有时候人是难得糊涂，活的太明白也没劲"
你好幼稚弟弟,我当然有痣，只不过比起你胸部上的那颗，小了一点而已
你好幼稚（小）,成熟与不成熟，只和男人的性格经历与心理年龄相关，和身体年龄无关，最好的体现就是能控制自己的情绪，顾及女性的感受。就像我呵护你一样，现在感觉我是不是熟透了
你好幽默,"a、做个幽默风趣的人是我的人生目标
b、小姑娘，认识我这么幸运的事都让你赶上了，看来你祖上积了不少阴德[Smirk]"
你好幽默（搞笑）,小姑娘，认识我这么幸运的事都让你赶上了，看来你祖上积了不少阴德（捂嘴笑的表情）
你好斯文喔,"a、我当然也有粗犷的一面（邪恶）
b、谁跟你站一起都会显得斯文很多的"
你好无聊,"a、人生在于探讨，聊天在于瞎吵
b、隐藏这么深都被你发现了，眼力不错啊"
你好有趣,"a、人生苦短，就要和像我这样有趣的人在一起
b、做一个有趣的人，不仅可以拉近亲情，还有友情
c、人生那么短，你应该和有趣的人在一起过一辈子，比如我"
你好污/坏,"a、我这人除了污一点，其他都挺好，孝顺父母、疼爱孩子、爱心满满、还能挣钱
b、污中带帅，人见人爱
c、污点才可爱嘛，不像你傻
d、给我一包去污粉，手牵手做一家人
e、我这么天然无公害，只会给你带来温暖的眼神和迷人笑容，竟然还觉得我污
f、这不是污，而是返朴归真，表达友善。人与人之间最简单的交流就是源于肉体间的共振和相互信任。
g、这不是被你带坏了吗
h、这样才能和你的纯洁互补
i、不是污，是返璞归真，人与人最简单的交流本身就源于肉体间的相互信任。人与人最基本的信任源于身体的共振，这是人类表达友善的方式
j、要尽力感受我的阳光，为什么不把我往好处想
b、有山，有峡谷，有潺潺流水，一幅美好的画面被你们描述的如此邪恶"
你好污就知道欺负我,好歹我也是个戴眼镜的，怎么能调戏良家妇女呢
你好没有良心~把借口都推在我身上,"a、我不会推借口，只会cao你
b、这才证明了你在我心目中的重要地位
c、这是检验你以后是否能做个合格老婆的测试"
你好现实,"a、你喜欢复杂虚伪
b、你喜欢复杂虚伪？（框架引领）"
你好笨,"a、嗯，我的爱好就是喜欢笨笨的那种类型，你完全达标了
b、确实笨的可以，不然怎么会跟你聊天呢
c、算命的说傻人有傻福，但一看到你我就知道这肯定是个大富大贵的命
d、是啊，一关灯都找不到洞在哪里"
你好笨呀,"a、会说的往往不如会听得
b、会说的往往不如会听得，我这人嘴比较笨，不怎么会说话（傻）"
你好笨啊,哎~，要不怎么跟你在一块呢
你好胖喔,"a、心宽才能体胖
b、我可以帮你省掉买枕头的钱
c、放心，我不嫌你瘦的"
你好能讲啊,你知道吗，我小时候是个结巴，跟陌生人都不敢说话（回忆童年）
你好能讲，我都好想温暖你,我表面外表的强大，我的心灵也是虚伪的
你好自恋（自信）,"a、你不会对我痴迷到连我自恋也吃醋吧
b、哪里会自恋，我已经有两分钟都没照镜子了
c、自己不爱自己，以后怎么指望能好好爱你呢
d、妈妈说，一个男人连自己都不爱，怎么去爱身边的人（框架引领）
e、我这辈子谈过最长的恋爱就是自恋，我爱自己，没有情敌
f、谢谢夸奖，这个是祖传的
g、如果自恋能当饭吃，估计我能养活半个中国"
你好讨厌啊,"a、据说爱一个人都是从讨厌开始的
b、请问你讨厌我有多深，是不是月亮代表你的心
c、你喜欢就好"
你好贱啊（开玩笑语气）,"a、不表现得跟你一样怎能有共同语言
b、你怎么看得出我像把绝世好剑？都还没出鞘呢好吧
c、跟你聊天本身就是种很贱的行为"
你好贴心,你舒服了我也才舒心换位思考带给彼此感官愉悦和尊重（关系升级）
你好逗（有趣）,我只是幽默风趣，不想我们的聊天枯燥乏味
你好阴险啊,"a、不用崇拜我，每天坚持看新闻联播就能学会的
b、君子藏器于身，待时而动
c、哪里会阴险，我从来不把死老鼠丢人家窗户里去的，最多丢门口
d、过奖过奖，你一直是我学习的榜样"
你好黑,"a、我只是不想白活一生
b、请不要说我黑，那是为了暗中保护你"
你好，很高兴认识你,从世纪佳缘走到了微信，就像经过了黑夜，看到了光明。静静的，悄悄的跟你问声好，愿你像鹿一样追逐，也像鹿一样优雅
你好，笑脸,哈喽哈喽，头像给人的感觉很有时尚感又带有可爱的感觉、相信很多人跟你打招呼了
你如果现在拥有你两年后的成就我就嫁了,"a、你如果现在拥有咱们两年后的孩子我就娶了
b、如果你现在不嫁给我，我两年后的成就将是一名合格的 pua
c、还好我没有"
你如此爱自己,爱自己，得永生
你如此的不堪和肮脏,"a、你知道有个游戏叫国王游戏吗，输的人要听赢的人命令去做任何一件事，我只想说我现在正好是那个游戏的输家
b、请不要血口喷人，我哪里脏了，刚洗的澡诶"
你妈叫/喊你回家吃饭,"a、应该说咱妈
b、没叫你，我妈就是贤惠，看出你是个吃货，所以为了给咱们家省点米没叫你
c、跟她说我泡完妞就回家
d、时候尚早，要跟她未来的儿媳妇好好谈谈"
你妈喊你回家吃饭,"a、应该说咱妈
b、跟她说我泡完妞就回家
c、那她叫你没
叫了/没叫
那一起回吧/我妈就是贤惠，看出你是个吃货，所以为了给咱们家省点米没叫你"
你妈妈是生你出来说话的吗,爱情来的简单、注定长流
你妹,"a、你大爷，论辈分我赢了
b、我妹长得确实比你漂亮
c、我没有妹妹，但我有弟弟，去洗手间给你介绍一下
d、请不要把我妹老挂在嘴边，生怕别人不知道你是同性恋吗
e、我读书少，你不要骂我/我不想活了表情"
你学啥的，这么浪漫,这样我会吻你的耳后、你会心跳加速么
你学我干嘛,"a、以后万一你不见了，我就可以到街上将你的神态特征模仿给每一个遇到的人看，这样更容易帮助我找到你
b、我觉得自己不够了解你的想法，所以就照书上教的方法来试试看------要了解傻瓜的思维，必须先变成傻瓜
c、最近想去参加模仿秀，先拿你练练手，谁说要模仿你了，我要模仿凤姐"
你完了你敢这样跟我说,怎么，你要过来捶我胸口嘛（害羞）
你宠我吗,你想要我怎么宠幸你（害羞）
你家里还有什么老人,奶奶，瘦着。瘦骨如柴
你对口红对这么了解,你是想说欧巴棒棒哒么
你对另一半的要求,善良懂事体贴，简单吧
你对多少女人说过这样的话,就对你说过，毕竟我和你是纯洁的朋友
你对女友的要求是不是，一定要是处女,"a、你是不是处女
b、你这是故意引诱我吗
c、你问这个问题，是不是打算看看自己还有没有机会
d、其实我比较重口味的，我只喜欢 sf
e、我不傻，有功夫要求这个还不如留下那笔修复处女膜的钱去吃顿好的呢"
你对女孩子的研究很多啊/你对女生很有一套啊,还好，都是血的教训
你对很多女人都说过这话了,很多女人都对我这么说过，多得我都背下来了
你对很多女人都说过这话了吧,这是你们女人的经典台词，我只是个搬运工
你对我什么印象,感觉你是一个特别的女生
你对我什么感觉？我喝多了如果说错话不要介意，好吗,能诱惑我就有感觉，没有诱惑何来感觉
你对我是认真的吗,"a、认真到无法呼吸，认真到梦里只有你（关系升级）
b、那你要对我负责嘛"
你对我有想法吗,"a、想你请我吃饭
b、是啊，最近特别想捏一捏猪肉"
你对我这么好干嘛,"a、你想我干嘛？我们还没熟到那个程度，你可什么都别想
b、因为你的眼睛很像我以前的一个朋友，她在我9岁那年离开了我。。她是一只吉娃娃
c、我对女生都这么好，如果你真感谢我，请我吃顿饭好了，我保证不客气
d、我想用对你的好，来弥补你内心的不安，特别是配不上我的感觉~不过你自己也要加油哦
e、如果你多读一点书少想一点事情，就知道答案了"
你对所有人都这么好吗,"a、不希望你难过
b、你以为我有那么多时间做这样无聊的事吗"
你对所有姑娘都这样吗,你以为我有那么多时间做这样无聊的事吗
你对未来的她要求高吗,首先要爱笑，你先练习练习
你对每个女人都这样吧,"a、18般武艺，唯独对你真心
b、十八般武艺，唯独对你真心（关系升级）"
你对每个女孩子都这样说的吗,"a、你对每个男孩子都这样问的吗
b、每个女孩子都这样跟我说
c、没有，今天你是第一个"
